Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2021-333712,2021-08-29,2021-09-04,First Class,CUST-4828,Home Office,United States,San Diego,Washington,East,FUR-FU-3880,Furniture,Furnishings,Furnishings Product 20,5208.22,7,0.2,-600.84
CA-2020-669869,2020-01-25,2020-01-28,Standard Class,CUST-6406,Corporate,United States,New York City,California,West,FUR-BO-3459,Furniture,Bookcases,Bookcases Product 35,10835.58,14,0.4,-384.5
CA-2022-348312,2022-10-12,2022-10-17,Second Class,CUST-8601,Home Office,United States,New York City,New York,South,FUR-CH-9805,Furniture,Chairs,Chairs Product 40,2937.87,3,0.0,877.66
CA-2020-342010,2020-01-22,2020-01-26,First Class,CUST-6351,Corporate,United States,New York City,Texas,West,TEC-PH-3871,Technology,Phones,Phones Product 100,7395.15,5,0.5,-1340.47
CA-2020-814509,2020-01-16,2020-01-16,Standard Class,CUST-4603,Consumer,United States,Chicago,Ohio,East,TEC-CO-1002,Technology,Copiers,Copiers Product 66,4404.04,11,0.15,1688.96
CA-2022-367013,2022-01-29,2022-01-31,Standard Class,CUST-7260,Corporate,United States,Los Angeles,Washington,East,TEC-PH-3029,Technology,Phones,Phones Product 66,728.21,1,0.2,156.12
CA-2020-881133,2020-10-06,2020-10-07,First Class,CUST-2011,Consumer,United States,New York City,California,West,FUR-LA-3930,Furniture,Labels,Labels Product 25,675.56,2,0.1,71.18
CA-2020-666488,2020-11-19,2020-11-24,First Class,CUST-9311,Consumer,United States,Philadelphia,California,South,FUR-CH-4824,Furniture,Chairs,Chairs Product 41,5325.66,10,0.4,-597.07
CA-2020-188938,2020-03-15,2020-03-16,Same Day,CUST-2525,Consumer,United States,Los Angeles,Pennsylvania,Central,FUR-BO-4664,Furniture,Bookcases,Bookcases Product 88,3693.82,12,0.3,340.92
CA-2020-928844,2020-10-17,2020-10-17,Second Class,CUST-9850,Consumer,United States,Philadelphia,Illinois,West,FUR-LA-6303,Furniture,Labels,Labels Product 16,4470.96,10,0.4,-621.38
CA-2023-591072,2023-12-28,2024-01-02,Standard Class,CUST-8954,Corporate,United States,San Francisco,New York,East,TEC-MA-2680,Technology,Machines,Machines Product 14,18046.98,12,0.3,3607.74
CA-2021-182160,2021-12-13,2021-12-15,First Class,CUST-2797,Consumer,United States,Philadelphia,Illinois,West,FUR-BO-1448,Furniture,Bookcases,Bookcases Product 53,9530.64,14,0.0,746.71
CA-2021-746085,2021-06-21,2021-06-26,Second Class,CUST-3890,Home Office,United States,San Diego,California,South,OFF-ST-7030,Office Supplies,Storage,Storage Product 19,393.87,3,0.0,4.68
CA-2023-865037,2023-08-20,2023-08-25,Second Class,CUST-1841,Home Office,United States,Houston,Texas,Central,TEC-CO-7750,Technology,Copiers,Copiers Product 89,8527.62,10,0.4,132.18
CA-2022-249258,2022-08-08,2022-08-12,Same Day,CUST-6090,Corporate,United States,New York City,New York,West,TEC-AC-1356,Technology,Accessories,Accessories Product 45,17346.55,13,0.0,8299.45
CA-2023-424530,2023-03-26,2023-03-29,Same Day,CUST-1712,Corporate,United States,San Francisco,New York,South,FUR-LA-7968,Furniture,Labels,Labels Product 71,4014.39,13,0.1,309.77
CA-2022-163688,2022-11-09,2022-11-12,Second Class,CUST-3309,Home Office,United States,Houston,Washington,East,TEC-PH-5392,Technology,Phones,Phones Product 2,3051.37,14,0.5,-468.87
CA-2020-368096,2020-10-16,2020-10-19,First Class,CUST-1995,Consumer,United States,Houston,Ohio,South,FUR-TA-3129,Furniture,Tables,Tables Product 22,5172.3,14,0.4,451.52
CA-2021-113784,2021-12-02,2021-12-08,First Class,CUST-6444,Home Office,United States,Columbus,Pennsylvania,West,TEC-MA-8190,Technology,Machines,Machines Product 71,3121.7,9,0.2,946.49
CA-2020-913521,2020-05-13,2020-05-15,Same Day,CUST-2574,Corporate,United States,Seattle,Pennsylvania,East,OFF-AP-3789,Office Supplies,Appliances,Appliances Product 52,564.61,6,0.3,-29.19
CA-2023-336266,2023-02-27,2023-03-03,Second Class,CUST-9919,Corporate,United States,San Francisco,New York,West,FUR-LA-7840,Furniture,Labels,Labels Product 77,4802.24,14,0.15,-673.75
CA-2022-906092,2022-07-18,2022-07-22,Standard Class,CUST-9247,Corporate,United States,Seattle,New York,Central,TEC-CO-7555,Technology,Copiers,Copiers Product 34,1590.7,4,0.1,711.41
CA-2021-946896,2021-11-23,2021-11-27,First Class,CUST-8161,Corporate,United States,Columbus,Ohio,Central,TEC-AC-2293,Technology,Accessories,Accessories Product 75,2376.75,4,0.3,-303.13
CA-2022-363289,2022-08-22,2022-08-27,First Class,CUST-5928,Home Office,United States,Columbus,Illinois,West,OFF-EN-1286,Office Supplies,Envelopes,Envelopes Product 76,1600.43,13,0.0,221.29
CA-2022-651868,2022-01-31,2022-02-02,Second Class,CUST-2185,Consumer,United States,San Diego,Illinois,Central,OFF-PA-5815,Office Supplies,Paper,Paper Product 35,471.05,5,0.5,-202.8
CA-2020-625269,2020-09-26,2020-09-27,Same Day,CUST-5848,Consumer,United States,San Diego,Pennsylvania,South,TEC-CO-4597,Technology,Copiers,Copiers Product 1,3437.48,3,0.4,511.75
CA-2021-562916,2021-07-23,2021-07-27,Same Day,CUST-5670,Consumer,United States,Chicago,California,West,OFF-PA-9294,Office Supplies,Paper,Paper Product 86,98.33,1,0.15,21.85
CA-2020-207259,2020-05-10,2020-05-10,Second Class,CUST-2715,Consumer,United States,Dallas,Pennsylvania,Central,TEC-MA-7244,Technology,Machines,Machines Product 21,25765.2,12,0.15,8369.21
CA-2021-509148,2021-05-16,2021-05-16,Second Class,CUST-7979,Consumer,United States,New York City,New York,Central,FUR-TA-4167,Furniture,Tables,Tables Product 26,3482.71,7,0.15,539.47
CA-2021-798671,2021-10-16,2021-10-20,First Class,CUST-6398,Home Office,United States,Chicago,Pennsylvania,Central,FUR-BO-2503,Furniture,Bookcases,Bookcases Product 34,2999.18,6,0.2,-531.88
CA-2022-628942,2022-03-09,2022-03-14,Second Class,CUST-7276,Consumer,United States,Houston,Ohio,South,OFF-EN-8491,Office Supplies,Envelopes,Envelopes Product 34,452.56,6,0.4,114.41
CA-2023-481632,2023-12-04,2023-12-04,Same Day,CUST-7443,Corporate,United States,San Diego,Texas,Central,TEC-PH-1223,Technology,Phones,Phones Product 51,2441.33,2,0.5,1000.12
CA-2021-188324,2021-03-11,2021-03-12,Standard Class,CUST-7921,Home Office,United States,Chicago,Texas,South,OFF-PA-4694,Office Supplies,Paper,Paper Product 79,625.26,6,0.0,28.65
CA-2021-729779,2021-01-11,2021-01-13,Second Class,CUST-9245,Corporate,United States,Los Angeles,Washington,South,TEC-PH-4041,Technology,Phones,Phones Product 92,1817.14,3,0.2,121.18
CA-2022-872658,2022-12-14,2022-12-15,Second Class,CUST-4659,Home Office,United States,San Francisco,Texas,East,OFF-FA-2896,Office Supplies,Fasteners,Fasteners Product 7,590.27,8,0.2,-32.55
CA-2022-396491,2022-08-20,2022-08-24,First Class,CUST-1598,Consumer,United States,Houston,Pennsylvania,East,OFF-SU-8015,Office Supplies,Supplies,Supplies Product 87,980.53,7,0.1,-78.39
CA-2023-158070,2023-09-20,2023-09-25,Same Day,CUST-2787,Home Office,United States,Philadelphia,Texas,Central,OFF-FA-9093,Office Supplies,Fasteners,Fasteners Product 49,873.54,10,0.4,-34.86
CA-2020-937958,2020-01-13,2020-01-17,Standard Class,CUST-4337,Corporate,United States,San Francisco,Illinois,West,TEC-MA-5638,Technology,Machines,Machines Product 17,15794.8,14,0.2,1905.14
CA-2023-757847,2023-01-05,2023-01-11,Second Class,CUST-2428,Corporate,United States,San Francisco,Texas,South,OFF-ST-6515,Office Supplies,Storage,Storage Product 56,69.32,3,0.3,-16.9
CA-2022-146430,2022-05-07,2022-05-10,Same Day,CUST-3601,Corporate,United States,San Diego,Ohio,West,FUR-FU-4199,Furniture,Furnishings,Furnishings Product 53,298.95,1,0.5,-46.57
CA-2022-531218,2022-02-03,2022-02-08,First Class,CUST-8693,Home Office,United States,Los Angeles,Texas,Central,OFF-ST-1459,Office Supplies,Storage,Storage Product 21,302.08,2,0.2,8.99
CA-2020-839801,2020-11-19,2020-11-22,First Class,CUST-6559,Home Office,United States,San Diego,California,Central,FUR-CH-5301,Furniture,Chairs,Chairs Product 77,3271.93,14,0.3,160.87
CA-2020-415886,2020-06-27,2020-06-30,Standard Class,CUST-1422,Home Office,United States,Columbus,Washington,South,OFF-FA-9402,Office Supplies,Fasteners,Fasteners Product 10,1304.73,9,0.0,95.96
CA-2023-331831,2023-02-24,2023-02-25,Second Class,CUST-2898,Corporate,United States,Chicago,Ohio,South,FUR-FU-8918,Furniture,Furnishings,Furnishings Product 2,12689.05,11,0.0,1223.77
CA-2021-308930,2021-11-27,2021-11-28,Same Day,CUST-1942,Corporate,United States,Columbus,Texas,West,FUR-BO-6039,Furniture,Bookcases,Bookcases Product 80,7450.13,9,0.3,-2930.42
CA-2023-303739,2023-01-26,2023-01-30,Standard Class,CUST-9888,Home Office,United States,San Diego,Ohio,Central,OFF-ST-9649,Office Supplies,Storage,Storage Product 50,699.24,12,0.5,-314.09
CA-2021-202413,2021-03-12,2021-03-16,Same Day,CUST-2218,Corporate,United States,Chicago,Illinois,East,TEC-AC-4296,Technology,Accessories,Accessories Product 1,1102.79,5,0.15,118.21
CA-2022-192431,2022-03-24,2022-03-25,Standard Class,CUST-5763,Home Office,United States,New York City,Pennsylvania,East,OFF-FA-6152,Office Supplies,Fasteners,Fasteners Product 84,526.61,9,0.2,45.66
CA-2022-855826,2022-09-06,2022-09-08,Standard Class,CUST-3773,Corporate,United States,Columbus,California,South,TEC-PH-2091,Technology,Phones,Phones Product 28,4910.55,6,0.5,2434.0
CA-2023-394940,2023-01-07,2023-01-11,First Class,CUST-5402,Corporate,United States,Dallas,Illinois,East,TEC-CO-6602,Technology,Copiers,Copiers Product 95,8387.66,8,0.4,-671.34
CA-2022-515039,2022-06-15,2022-06-21,Standard Class,CUST-5542,Home Office,United States,Houston,Ohio,South,FUR-BO-9480,Furniture,Bookcases,Bookcases Product 22,1633.68,2,0.1,91.08
CA-2021-215878,2021-08-27,2021-08-29,Second Class,CUST-9468,Consumer,United States,Chicago,California,South,TEC-PH-8134,Technology,Phones,Phones Product 30,4534.55,7,0.15,310.51
CA-2020-975084,2020-07-01,2020-07-04,First Class,CUST-7487,Home Office,United States,San Francisco,Texas,Central,FUR-CH-8330,Furniture,Chairs,Chairs Product 6,12673.48,13,0.3,1585.05
CA-2023-314176,2023-07-19,2023-07-19,Standard Class,CUST-8019,Consumer,United States,Columbus,California,West,FUR-LA-6271,Furniture,Labels,Labels Product 52,926.87,11,0.15,59.65
CA-2021-192731,2021-01-12,2021-01-12,Second Class,CUST-1271,Corporate,United States,San Diego,Washington,West,FUR-LA-2128,Furniture,Labels,Labels Product 29,3716.27,14,0.2,-520.95
CA-2023-903753,2023-08-03,2023-08-07,Second Class,CUST-9374,Corporate,United States,New York City,California,Central,OFF-AP-7062,Office Supplies,Appliances,Appliances Product 52,578.59,7,0.2,37.83
CA-2021-152542,2021-09-26,2021-10-02,Same Day,CUST-7525,Home Office,United States,Columbus,Illinois,East,TEC-MA-8825,Technology,Machines,Machines Product 4,5047.12,13,0.5,-1032.87
CA-2020-376706,2020-01-31,2020-02-06,Second Class,CUST-6290,Home Office,United States,San Francisco,Washington,Central,TEC-PH-9074,Technology,Phones,Phones Product 10,1438.65,1,0.15,248.74
CA-2022-546379,2022-04-12,2022-04-17,Second Class,CUST-5028,Corporate,United States,New York City,Texas,East,TEC-AC-1283,Technology,Accessories,Accessories Product 97,8062.53,14,0.5,1775.71
CA-2023-122579,2023-11-27,2023-12-02,Second Class,CUST-7538,Corporate,United States,Seattle,Texas,Central,FUR-CH-8228,Furniture,Chairs,Chairs Product 30,2843.97,11,0.1,-512.5
CA-2020-317326,2020-03-21,2020-03-25,First Class,CUST-3096,Consumer,United States,Chicago,California,Central,FUR-TA-9638,Furniture,Tables,Tables Product 96,14689.9,10,0.0,-307.16
CA-2020-759010,2020-01-19,2020-01-21,Standard Class,CUST-8058,Home Office,United States,Dallas,Illinois,West,FUR-LA-3621,Furniture,Labels,Labels Product 10,4757.76,9,0.0,1375.41
CA-2020-303494,2020-05-13,2020-05-15,First Class,CUST-7335,Corporate,United States,San Diego,Texas,South,FUR-TA-9699,Furniture,Tables,Tables Product 17,6106.32,8,0.1,144.1
CA-2023-629602,2023-06-15,2023-06-16,Same Day,CUST-9095,Corporate,United States,Chicago,Ohio,Central,FUR-BO-4804,Furniture,Bookcases,Bookcases Product 65,8185.97,12,0.1,-11.48
CA-2023-132106,2023-09-21,2023-09-23,First Class,CUST-5352,Home Office,United States,Houston,Ohio,Central,FUR-FU-5156,Furniture,Furnishings,Furnishings Product 21,9258.48,9,0.2,-1286.85
CA-2023-379448,2023-02-16,2023-02-17,Second Class,CUST-9911,Consumer,United States,Houston,Ohio,Central,OFF-SU-8458,Office Supplies,Supplies,Supplies Product 76,419.88,11,0.3,-102.57
CA-2023-546246,2023-08-21,2023-08-26,Standard Class,CUST-9776,Consumer,United States,San Diego,Washington,West,OFF-EN-4757,Office Supplies,Envelopes,Envelopes Product 85,88.03,1,0.5,-7.33
CA-2023-921556,2023-12-11,2023-12-16,Standard Class,CUST-1472,Home Office,United States,Philadelphia,California,South,TEC-MA-1652,Technology,Machines,Machines Product 76,12374.75,13,0.2,3790.53
CA-2022-997078,2022-11-20,2022-11-21,First Class,CUST-4228,Home Office,United States,San Francisco,Ohio,East,TEC-PH-7015,Technology,Phones,Phones Product 28,19049.94,13,0.5,-1269.7
CA-2022-506065,2022-04-21,2022-04-22,Same Day,CUST-9237,Consumer,United States,Philadelphia,Ohio,South,OFF-SU-2012,Office Supplies,Supplies,Supplies Product 45,1430.83,13,0.4,-496.46
CA-2023-488640,2023-07-14,2023-07-19,Second Class,CUST-5293,Home Office,United States,Los Angeles,Washington,East,TEC-MA-8342,Technology,Machines,Machines Product 34,4991.76,5,0.1,346.39
CA-2021-846790,2021-10-30,2021-11-03,Standard Class,CUST-6678,Home Office,United States,San Diego,Texas,South,FUR-BO-5210,Furniture,Bookcases,Bookcases Product 49,4315.9,11,0.5,-2322.15
CA-2020-208755,2020-05-14,2020-05-18,Same Day,CUST-8414,Corporate,United States,Los Angeles,New York,Central,OFF-AR-7572,Office Supplies,Art,Art Product 53,403.71,7,0.15,34.07
CA-2021-288990,2021-02-01,2021-02-02,First Class,CUST-9075,Home Office,United States,Chicago,Washington,West,OFF-BI-6492,Office Supplies,Binders,Binders Product 62,825.02,14,0.0,71.98
CA-2023-129486,2023-02-03,2023-02-06,Second Class,CUST-3379,Consumer,United States,Los Angeles,Illinois,West,OFF-ST-5542,Office Supplies,Storage,Storage Product 42,723.2,8,0.5,-114.83
CA-2023-999327,2023-02-24,2023-02-27,First Class,CUST-5349,Home Office,United States,Los Angeles,Pennsylvania,Central,FUR-LA-2086,Furniture,Labels,Labels Product 77,2623.67,5,0.3,-295.39
CA-2023-927939,2023-05-02,2023-05-05,Standard Class,CUST-9372,Consumer,United States,San Francisco,Texas,East,TEC-CO-1452,Technology,Copiers,Copiers Product 48,6049.73,12,0.1,2062.14
CA-2023-389861,2023-04-27,2023-04-30,Same Day,CUST-5022,Consumer,United States,San Diego,Ohio,West,FUR-CH-3111,Furniture,Chairs,Chairs Product 35,1510.04,4,0.0,215.7
CA-2021-546707,2021-01-24,2021-01-29,Second Class,CUST-6635,Home Office,United States,Chicago,Illinois,South,OFF-PA-2059,Office Supplies,Paper,Paper Product 65,1349.73,9,0.0,387.75
CA-2022-974910,2022-01-24,2022-01-24,Standard Class,CUST-7288,Consumer,United States,Los Angeles,Illinois,Central,FUR-LA-4249,Furniture,Labels,Labels Product 68,12015.26,11,0.2,-1251.11
CA-2020-513589,2020-04-13,2020-04-17,Standard Class,CUST-2530,Home Office,United States,Columbus,New York,West,OFF-BI-4776,Office Supplies,Binders,Binders Product 88,816.53,11,0.5,-104.75
CA-2021-960931,2021-07-28,2021-08-03,Standard Class,CUST-9402,Consumer,United States,Houston,Illinois,South,TEC-MA-5621,Technology,Machines,Machines Product 82,1516.97,1,0.4,84.65
CA-2023-932761,2023-08-03,2023-08-04,First Class,CUST-9988,Corporate,United States,Seattle,Ohio,East,OFF-FA-5907,Office Supplies,Fasteners,Fasteners Product 79,119.7,1,0.3,27.65
CA-2022-455496,2022-01-12,2022-01-17,Same Day,CUST-8393,Corporate,United States,San Francisco,Ohio,South,OFF-BI-7701,Office Supplies,Binders,Binders Product 72,548.64,9,0.4,119.25
CA-2022-805111,2022-11-24,2022-11-24,First Class,CUST-2427,Consumer,United States,San Francisco,Texas,West,OFF-PA-4081,Office Supplies,Paper,Paper Product 23,459.76,11,0.1,74.92
CA-2022-400469,2022-03-20,2022-03-25,Standard Class,CUST-3389,Consumer,United States,Dallas,Washington,West,OFF-AP-8660,Office Supplies,Appliances,Appliances Product 30,182.45,9,0.15,27.2
CA-2021-800483,2021-12-31,2022-01-04,Same Day,CUST-5213,Home Office,United States,Philadelphia,Illinois,West,TEC-AC-8097,Technology,Accessories,Accessories Product 11,22945.2,10,0.2,-653.12
CA-2020-226043,2020-12-09,2020-12-09,Standard Class,CUST-7171,Consumer,United States,Philadelphia,Texas,Central,OFF-BI-3493,Office Supplies,Binders,Binders Product 9,1954.26,11,0.0,349.7
CA-2023-583509,2023-07-10,2023-07-15,Same Day,CUST-3511,Home Office,United States,Seattle,Illinois,East,FUR-CH-7944,Furniture,Chairs,Chairs Product 54,3445.04,6,0.1,-340.79
CA-2021-156491,2021-12-18,2021-12-20,Second Class,CUST-8215,Consumer,United States,San Diego,New York,East,OFF-ST-1836,Office Supplies,Storage,Storage Product 73,1639.79,11,0.2,16.84
CA-2022-654173,2022-02-06,2022-02-11,Second Class,CUST-6614,Home Office,United States,San Diego,Pennsylvania,Central,OFF-SU-4372,Office Supplies,Supplies,Supplies Product 59,1768.77,13,0.3,-294.48
CA-2020-467469,2020-07-09,2020-07-09,Same Day,CUST-2751,Home Office,United States,Los Angeles,Illinois,South,OFF-AR-9953,Office Supplies,Art,Art Product 11,1341.33,14,0.3,268.65
CA-2022-718226,2022-10-23,2022-10-27,Standard Class,CUST-9658,Home Office,United States,Chicago,California,West,OFF-PA-4365,Office Supplies,Paper,Paper Product 60,941.39,13,0.3,-234.86
CA-2022-182874,2022-11-27,2022-11-29,First Class,CUST-7591,Consumer,United States,Los Angeles,New York,East,FUR-FU-1304,Furniture,Furnishings,Furnishings Product 34,6346.91,11,0.2,-237.79
CA-2022-554363,2022-09-24,2022-09-29,First Class,CUST-1629,Consumer,United States,San Francisco,Texas,East,FUR-FU-9878,Furniture,Furnishings,Furnishings Product 54,5221.35,13,0.15,-330.57
CA-2020-582225,2020-05-09,2020-05-11,First Class,CUST-3840,Consumer,United States,San Diego,Ohio,West,OFF-EN-8309,Office Supplies,Envelopes,Envelopes Product 84,105.25,10,0.5,-40.7
CA-2022-197331,2022-05-17,2022-05-18,Second Class,CUST-7451,Home Office,United States,New York City,Illinois,Central,FUR-BO-7666,Furniture,Bookcases,Bookcases Product 91,15695.52,12,0.0,157.34
CA-2023-506557,2023-12-08,2023-12-09,Second Class,CUST-1855,Consumer,United States,San Francisco,Washington,West,TEC-CO-2666,Technology,Copiers,Copiers Product 33,7713.34,7,0.1,642.34
CA-2022-513126,2022-11-09,2022-11-15,Second Class,CUST-9229,Consumer,United States,Los Angeles,Pennsylvania,East,OFF-ST-4311,Office Supplies,Storage,Storage Product 16,31.0,4,0.3,3.18
CA-2023-466107,2023-04-19,2023-04-22,Second Class,CUST-8016,Consumer,United States,San Diego,Illinois,Central,TEC-MA-8317,Technology,Machines,Machines Product 68,2778.43,4,0.4,-520.48
CA-2022-737364,2022-12-07,2022-12-13,Same Day,CUST-9745,Consumer,United States,San Francisco,California,East,TEC-CO-9054,Technology,Copiers,Copiers Product 20,5303.45,5,0.0,1844.87
CA-2021-291983,2021-02-08,2021-02-14,Same Day,CUST-6236,Corporate,United States,Los Angeles,Ohio,West,FUR-FU-9681,Furniture,Furnishings,Furnishings Product 61,1756.06,9,0.3,-12.76
CA-2020-822667,2020-04-11,2020-04-13,First Class,CUST-8967,Corporate,United States,Houston,California,West,OFF-FA-5832,Office Supplies,Fasteners,Fasteners Product 15,661.67,13,0.15,148.95
CA-2021-860007,2021-02-16,2021-02-19,First Class,CUST-2921,Corporate,United States,Los Angeles,New York,South,TEC-AC-2606,Technology,Accessories,Accessories Product 61,17348.17,13,0.1,6334.37
CA-2023-501285,2023-02-02,2023-02-05,Standard Class,CUST-1008,Corporate,United States,Houston,Ohio,Central,TEC-PH-6600,Technology,Phones,Phones Product 64,10931.95,8,0.4,2839.72
CA-2023-317724,2023-05-27,2023-05-29,Second Class,CUST-7496,Home Office,United States,Columbus,Ohio,Central,FUR-TA-4295,Furniture,Tables,Tables Product 58,6564.54,14,0.2,-603.82
CA-2020-271364,2020-10-28,2020-10-30,Second Class,CUST-7187,Home Office,United States,Houston,New York,Central,OFF-FA-4967,Office Supplies,Fasteners,Fasteners Product 54,1901.2,10,0.0,550.3
CA-2023-853387,2023-05-08,2023-05-09,First Class,CUST-4862,Corporate,United States,New York City,California,South,FUR-BO-1276,Furniture,Bookcases,Bookcases Product 66,1613.13,10,0.15,-322.59
CA-2023-795731,2023-03-25,2023-03-27,First Class,CUST-1575,Consumer,United States,San Francisco,Ohio,South,FUR-FU-5415,Furniture,Furnishings,Furnishings Product 71,11170.95,13,0.2,-993.28
CA-2023-738161,2023-03-23,2023-03-26,Second Class,CUST-5307,Corporate,United States,Los Angeles,New York,Central,OFF-BI-4992,Office Supplies,Binders,Binders Product 15,941.58,7,0.2,237.81
CA-2023-443508,2023-01-22,2023-01-22,Standard Class,CUST-6375,Consumer,United States,Houston,Pennsylvania,Central,OFF-FA-1209,Office Supplies,Fasteners,Fasteners Product 53,1292.85,13,0.0,147.38
CA-2020-503958,2020-05-04,2020-05-05,Standard Class,CUST-1290,Home Office,United States,Houston,New York,East,OFF-ST-2622,Office Supplies,Storage,Storage Product 63,1735.91,11,0.0,111.92
CA-2020-583630,2020-08-02,2020-08-06,Same Day,CUST-5294,Consumer,United States,Dallas,Pennsylvania,Central,TEC-MA-8756,Technology,Machines,Machines Product 74,5513.68,4,0.0,1777.77
CA-2022-873364,2022-06-23,2022-06-25,First Class,CUST-6281,Home Office,United States,Los Angeles,Texas,Central,TEC-CO-4515,Technology,Copiers,Copiers Product 96,4033.08,2,0.15,1234.68
CA-2021-975600,2021-05-14,2021-05-19,Same Day,CUST-1025,Consumer,United States,Columbus,Texas,Central,TEC-CO-2721,Technology,Copiers,Copiers Product 71,7425.94,9,0.5,63.83
CA-2023-865770,2023-01-27,2023-01-30,First Class,CUST-9020,Consumer,United States,Columbus,Illinois,South,TEC-CO-4065,Technology,Copiers,Copiers Product 82,17694.35,13,0.2,6527.25
CA-2023-969077,2023-11-05,2023-11-06,Same Day,CUST-2542,Corporate,United States,Houston,Ohio,Central,FUR-TA-2643,Furniture,Tables,Tables Product 96,5067.74,6,0.2,-767.69
CA-2021-272069,2021-02-06,2021-02-12,Standard Class,CUST-7681,Corporate,United States,Chicago,California,East,FUR-BO-7882,Furniture,Bookcases,Bookcases Product 84,13803.37,12,0.1,-1660.49
CA-2022-757439,2022-05-26,2022-05-29,First Class,CUST-2349,Home Office,United States,New York City,California,West,FUR-FU-7607,Furniture,Furnishings,Furnishings Product 26,2511.05,9,0.3,7.52
CA-2022-872438,2022-11-12,2022-11-17,Second Class,CUST-1893,Consumer,United States,Los Angeles,Washington,East,FUR-CH-3640,Furniture,Chairs,Chairs Product 22,2110.21,7,0.4,-356.91
CA-2022-776689,2022-06-01,2022-06-03,Second Class,CUST-6651,Corporate,United States,Dallas,California,South,TEC-AC-4835,Technology,Accessories,Accessories Product 54,19929.92,12,0.3,2138.08
CA-2022-443220,2022-12-23,2022-12-23,Second Class,CUST-7973,Consumer,United States,New York City,New York,East,FUR-CH-9838,Furniture,Chairs,Chairs Product 82,260.9,1,0.5,-136.67
CA-2020-688736,2020-08-07,2020-08-08,Standard Class,CUST-2252,Home Office,United States,Seattle,California,East,FUR-BO-3231,Furniture,Bookcases,Bookcases Product 34,1432.24,8,0.5,-399.56
CA-2023-163104,2023-07-05,2023-07-06,Standard Class,CUST-1519,Corporate,United States,Philadelphia,Washington,West,TEC-PH-1771,Technology,Phones,Phones Product 93,17029.5,6,0.0,8172.46
CA-2021-759172,2021-12-13,2021-12-18,Same Day,CUST-2912,Corporate,United States,Dallas,New York,Central,FUR-BO-3021,Furniture,Bookcases,Bookcases Product 11,9672.39,10,0.3,-3841.44
CA-2023-269450,2023-11-21,2023-11-21,First Class,CUST-1976,Consumer,United States,Los Angeles,California,South,OFF-AP-6431,Office Supplies,Appliances,Appliances Product 8,778.41,11,0.5,-322.39
CA-2022-608578,2022-12-03,2022-12-04,Second Class,CUST-1135,Corporate,United States,Columbus,Pennsylvania,East,OFF-SU-5657,Office Supplies,Supplies,Supplies Product 78,119.21,13,0.3,2.8
CA-2021-228205,2021-05-07,2021-05-10,First Class,CUST-7249,Home Office,United States,Dallas,Pennsylvania,East,FUR-FU-9107,Furniture,Furnishings,Furnishings Product 41,162.69,2,0.15,-15.22
CA-2022-665651,2022-04-18,2022-04-18,Second Class,CUST-6559,Home Office,United States,Los Angeles,Ohio,West,FUR-FU-8660,Furniture,Furnishings,Furnishings Product 43,4363.25,6,0.15,462.04
CA-2021-879400,2021-04-11,2021-04-14,Standard Class,CUST-6799,Consumer,United States,San Francisco,Illinois,West,TEC-CO-6044,Technology,Copiers,Copiers Product 61,9724.89,5,0.3,1100.33
CA-2021-300746,2021-11-22,2021-11-22,Same Day,CUST-5425,Consumer,United States,Houston,Pennsylvania,Central,TEC-AC-9290,Technology,Accessories,Accessories Product 71,10860.16,8,0.2,1118.87
CA-2020-564003,2020-05-29,2020-05-29,Same Day,CUST-6912,Corporate,United States,Chicago,Texas,West,TEC-MA-8567,Technology,Machines,Machines Product 10,8433.6,6,0.0,1129.64
CA-2020-898293,2020-04-29,2020-05-05,Standard Class,CUST-5094,Consumer,United States,San Diego,California,Central,TEC-PH-4834,Technology,Phones,Phones Product 72,2841.98,2,0.5,-204.49
CA-2022-662416,2022-03-10,2022-03-14,Standard Class,CUST-1153,Home Office,United States,San Diego,Ohio,South,FUR-FU-2907,Furniture,Furnishings,Furnishings Product 55,826.77,2,0.2,74.23
CA-2023-429961,2023-05-23,2023-05-23,Standard Class,CUST-8188,Corporate,United States,Dallas,New York,Central,FUR-FU-5901,Furniture,Furnishings,Furnishings Product 40,2069.53,6,0.15,141.59
CA-2021-518230,2021-04-30,2021-05-06,Second Class,CUST-7784,Consumer,United States,Columbus,Washington,East,TEC-MA-9557,Technology,Machines,Machines Product 14,5164.32,5,0.2,1167.59
CA-2021-419029,2021-04-12,2021-04-16,Standard Class,CUST-6224,Corporate,United States,Seattle,Pennsylvania,West,FUR-CH-8571,Furniture,Chairs,Chairs Product 60,4126.44,5,0.4,64.39
CA-2022-778563,2022-08-22,2022-08-27,Same Day,CUST-2923,Corporate,United States,New York City,New York,East,OFF-AR-4359,Office Supplies,Art,Art Product 14,154.1,4,0.5,-0.93
CA-2020-594451,2020-08-26,2020-08-27,Same Day,CUST-9593,Home Office,United States,Columbus,California,West,TEC-PH-1957,Technology,Phones,Phones Product 74,8757.94,9,0.3,2631.48
CA-2020-955278,2020-04-27,2020-05-03,Standard Class,CUST-1087,Corporate,United States,Seattle,Illinois,Central,OFF-SU-1425,Office Supplies,Supplies,Supplies Product 75,494.22,3,0.0,109.56
